23,12.2
6,13.0
4,13.1
30,13.4
24,17.7
11,18.0
25,18.1
5,18.1
2,18.1
20,18.4
26,18.7
16,19.0
0,21.7
3,21.8
27,22.0
23,22.2
11,24.8
13,26.1
25,26.1
10,26.2
5,26.4
22,26.5
2,26.7
18,26.8
9,27.0
16,27.1
21,27.6
6,27.8
19,28.2
14,28.3
28,28.5
26,29.5
11,30.6
23,31.3
0,32.3
25,32.6
13,33.2
5,33.4
2,33.4
10,33.4
18,33.9
27,34.5
16,35.3
11,36.3
21,36.3
6,36.4
4,36.9
9,37.5
20,37.6
22,37.7
28,38.3
1,38.5
24,38.7
25,38.9
14,39.2
13,39.3
10,39.7
2,39.8
12,40.0
18,40.2
0,40.5
29,40.5
7,40.6
15,40.9
5,41.5
26,41.9
21,43.3
16,43.7
4,44.3
23,44.5
20,44.6
13,45.5
28,45.6
27,45.7
10,45.7
2,45.9
25,45.9
30,46.2
24,46.2
18,46.3
14,47.1
6,47.4
22,47.4
0,47.6
5,47.8
1,48.3
3,48.9
12,49.8
21,50.5
16,50.6
20,50.7
4,51.1
29,51.5
13,51.5
10,51.8
2,51.8
28,52.3
18,52.3
25,52.5
7,53.6
24,54.2
22,54.6
0,54.7
14,54.8
30,55.4
16,56.6
20,56.7
6,57.1
13,57.4
27,57.5
2,57.6
19,57.9
10,58.2
18,58.3
25,58.6
15,58.8
28,59.6
4,59.9
23,60.0
3,60.1
22,61.0
14,61.4
7,61.9
16,62.2
21,63.7
20,64.2
18,64.2
30,65.3
0,65.7
6,66.0
10,66.4
15,66.8
23,67.0
9,67.1
22,67.6
16,67.7
4,67.9
28,68.2
14,68.2
17,68.3
24,68.3
26,68.4
1,68.7
18,69.9
20,71.6
7,72.4
3,73.1
23,73.2
16,73.4
31,74.5
10,74.6
14,74.6
6,74.9
30,74.9
15,75.0
18,75.5
28,75.6
24,75.8
4,75.9
26,76.5
22,77.1
17,78.3
13,78.8
16,79.0
23,79.3
14,81.0
18,81.1
6,83.3
31,83.4
20,83.6
30,84.0
4,84.0
15,84.0
24,84.3
13,84.5
16,84.9
28,85.0
23,85.3
12,85.6
18,87.3
14,87.7
26,88.4
29,89.3
3,89.8
6,90.9
13,91.5
23,91.7
24,91.7
16,91.7
20,93.1
7,94.2
21,94.5
14,94.8
4,95.1
12,95.4
15,95.8
18,96.0
1,96.4
30,96.8
28,97.6
13,97.8
23,98.2
6,98.6
16,98.9
3,99.4
26,100.1
2,100.5
19,100.5
20,100.5
22,100.9
14,101.5
24,101.7
4,102.9
21,103.1
30,104.0
12,105.0
23,105.4
10,105.5
7,105.6
18,105.7
15,107.9
14,108.0
22,108.3
26,108.3
19,108.3
16,108.8
20,109.1
28,109.1
6,109.4
30,110.4
24,110.8
4,113.5
12,114.8
19,115.1
22,115.5
14,115.7
10,116.0
2,116.1
26,116.7
20,117.2
